Channel,LOB,Country,Requester,CR_Lv4,Evaluado,Supervisor,Tenure,QA_Score,Duration,Week
Live Chat,Delivery,MX,Customer,delivery verification code,Agent 117,Supervisor 12,Tenure (De 6 a 12 Meses),100.0,536.0,W19
Live Chat,Delivery,CO,Customer,membership program renewal charge,Agent 118,Supervisor 1,Tenure (De 30 a 90 días),100.0,135.0,W19
Live Chat,Delivery,MX,Customer,modify phone number,Agent 119,Supervisor 9,Tenure (De 30 a 90 días),100.0,1166.0,W19
Live Chat,Delivery,MX,Customer,Duplicated charge,Agent 120,Supervisor 20,New hire,100.0,2117.0,W19
Live Chat,Delivery,MX,Customer,rate another user,Agent 95,Supervisor 4,Tenure (De 30 a 90 días),100.0,698.0,W19
Live Chat,Delivery,CO,Customer,apply coupon to pay an order(Non-AF),Agent 121,Supervisor 3,Tenure (De 30 a 90 días),100.0,566.0,W19
Live Chat,Delivery,MX,Customer,modify phone number,Agent 84,Supervisor 6,Tenure (De 6 a 12 Meses),90.0,1296.0,W19
Live Chat,Delivery,MX,Customer,After sales user fraud (under anti fraud review),Agent 122,Supervisor 4,Tenure (De 30 a 90 días),100.0,921.0,W19
Live Chat,Delivery,MX,Customer,Can't choose card as payment method (under antifraud review),Agent 123,Supervisor 16,Tenure (De 30 a 90 días),100.0,1082.0,W19
Live Chat,Delivery,MX,Customer,didi pay balance & top up,Agent 124,Supervisor 4,Tenure (De 30 a 90 días),100.0,1091.0,W19
Live Chat,Delivery,MX,Customer,Courier overcharged me,Agent 71,Supervisor 4,Tenure (De 30 a 90 días),100.0,1188.0,W19
Live Chat,Delivery,CO,Customer,order appears as completed but customer haven't receive it - full service,Agent 125,Supervisor 6,Tenure (De 30 a 90 días),100.0,1440.0,W19
Live Chat,Delivery,CO,Customer,order appears as completed but customer haven't receive it - full service,Agent 126,Supervisor 19,Tenure (De 30 a 90 días),100.0,352.0,W19
Live Chat,Delivery,PE,Customer,Damaged order,Agent 116,Supervisor 3,Tenure (De 30 a 90 días),0.0,431.0,W19
Live Chat,Delivery,MX,Customer,membership program benefits,Agent 127,Supervisor 9,Tenure (De 3 a 6 Meses),100.0,717.0,W19
Live Chat,Delivery,MX,Customer,Bank Card Stolen (under antifraud review),Agent 116,Supervisor 3,Tenure (De 30 a 90 días),100.0,946.0,W19
Live Chat,Delivery,MX,Customer,Inedible order,Agent 68,Supervisor 3,Tenure (De 30 a 90 días),100.0,496.0,W19
Live Chat,Delivery,CO,Customer,apply coupon to pay an order(Non-AF),Agent 92,Supervisor 3,Tenure (De 30 a 90 días),100.0,3731.0,W19
Live Chat,Delivery,MX,Customer,order is active but customer already received it,Agent 128,Supervisor 4,Tenure (De 30 a 90 días),100.0,25.0,W19
Live Chat,Delivery,MX,Customer,payment methods available,Agent 129,Supervisor 13,Tenure (De 30 a 90 días),100.0,421.0,W19
Live Chat,Delivery,MX,Customer,Courier overcharged me,Agent 130,Supervisor 8,New hire,100.0,790.0,W19
Live Chat,Delivery,CO,Customer,order appears as completed but customer haven't receive it - full service,Agent 131,Supervisor 3,Tenure (De 30 a 90 días),100.0,789.0,W19
Live Chat,Delivery,PE,Customer,After sales user fraud (under anti fraud review),Agent 119,Supervisor 9,Tenure (De 30 a 90 días),100.0,584.0,W19
Live Chat,Delivery,PE,Customer,Incomplete order,Agent 92,Supervisor 3,Tenure (De 30 a 90 días),100.0,813.0,W19
Live Chat,Delivery,MX,Customer,modify order products,Agent 13,Supervisor 10,Tenure (De 30 a 90 días),100.0,600.0,W19
Live Chat,Delivery,CO,Customer,store promotions doubts,Agent 132,Supervisor 12,Tenure (Mas de 1 año),100.0,691.0,W19
Live Chat,Delivery,MX,Customer,membership program renewal charge,Agent 133,Supervisor 13,Tenure (De 30 a 90 días),100.0,1916.0,W19
Live Chat,Delivery,CO,Customer,After sales user fraud (under anti fraud review),Agent 134,Supervisor 12,Tenure (Mas de 1 año),80.0,1018.0,W19
Live Chat,Delivery,CR,Customer,delivery fee information,Agent 135,Supervisor 12,Tenure (Mas de 1 año),100.0,284.0,W19
Live Chat,Delivery,CO,Customer,delivery verification code,Agent 136,Supervisor 6,Tenure (De 3 a 6 Meses),100.0,686.0,W19
Live Chat,Delivery,MX,Customer,After sales user fraud (under anti fraud review),Agent 68,Supervisor 3,Tenure (De 30 a 90 días),100.0,416.0,W19
Live Chat,Delivery,MX,Customer,membership program benefits,Agent 71,Supervisor 4,Tenure (De 30 a 90 días),100.0,926.0,W19
Live Chat,Delivery,MX,Customer,Inedible order,Agent 71,Supervisor 4,Tenure (De 30 a 90 días),100.0,315.0,W19
Live Chat,Delivery,MX,Customer,delivery verification code,Agent 126,Supervisor 19,Tenure (De 30 a 90 días),100.0,350.0,W19
Live Chat,Delivery,MX,Customer,delivery verification code,Agent 130,Supervisor 8,New hire,100.0,678.0,W19
Live Chat,Delivery,MX,Customer,order status & delays,Agent 89,Supervisor 6,Tenure (De 30 a 90 días),100.0,1435.0,W19
Live Chat,Delivery,MX,Customer,driver or store request to cancel,Agent 137,Supervisor 13,Tenure (De 30 a 90 días),90.0,995.0,W19
Live Chat,Delivery,CO,Customer,refund status and conditions,Agent 138,Supervisor 20,New hire,100.0,2671.0,W19
Live Chat,Delivery,MX,Customer,Incomplete order,Agent 98,Supervisor 8,Tenure (De 30 a 90 días),100.0,696.0,W19
Live Chat,Delivery,MX,Customer,store promotions doubts,Agent 139,Supervisor 3,Tenure (De 30 a 90 días),100.0,466.0,W19
Live Chat,Delivery,CO,Customer,membership program renewal charge,Agent 90,Supervisor 12,Tenure (Mas de 1 año),100.0,561.0,W19
Live Chat,Delivery,MX,Customer,cannot place cash order (under antifraud review),Agent 140,Supervisor 20,New hire,0.0,1098.0,W19
Live Chat,Delivery,MX,Customer,didi pay balance & top up,Agent 141,Supervisor 23,Tenure (Mas de 1 año),0.0,506.0,W19
Live Chat,Delivery,MX,Customer,Issues while paying to courier,Agent 100,Supervisor 3,Tenure (De 30 a 90 días),100.0,382.0,W19
Live Chat,Delivery,MX,Customer,didi pay balance & top up,Agent 142,Supervisor 6,Tenure (De 6 a 12 Meses),100.0,3782.0,W19
Live Chat,Delivery,MX,Customer,verification fee information,Agent 117,Supervisor 12,Tenure (De 6 a 12 Meses),100.0,187.0,W19
Live Chat,Delivery,MX,Customer,membership program renewal charge,Agent 3,Supervisor 3,Tenure (De 3 a 6 Meses),100.0,104.0,W19
Live Chat,Delivery,CO,Customer,Duplicated charge,Agent 143,Supervisor 15,Tenure (De 30 a 90 días),100.0,867.0,W19
Live Chat,Delivery,MX,Customer,Courier overcharged me,Agent 144,Supervisor 13,Tenure (De 6 a 12 Meses),100.0,269.0,W19
Live Chat,Delivery,CR,Customer,Can't choose card as payment method (under antifraud review),Agent 145,Supervisor 13,Tenure (De 30 a 90 días),90.0,339.0,W19
Live Chat,Delivery,MX,Customer,cannot place cash order (under antifraud review),Agent 146,Supervisor 6,Tenure (De 6 a 12 Meses),100.0,1008.0,W19
Live Chat,Delivery,MX,Customer,order is active but customer already received it,Agent 146,Supervisor 6,Tenure (De 6 a 12 Meses),100.0,153.0,W19
Live Chat,Delivery,MX,Customer,membership program renewal charge,Agent 114,Supervisor 3,Tenure (De 3 a 6 Meses),90.0,712.0,W19
Live Chat,Delivery,MX,Customer,membership program renewal charge,Agent 147,Supervisor 7,Tenure (De 6 a 12 Meses),100.0,554.0,W19
Live Chat,Delivery,MX,Customer,other business line,Agent 148,Supervisor 11,Tenure (Mas de 1 año),100.0,1386.0,W19
Live Chat,Delivery,CO,Customer,placing an order information,Agent 149,Supervisor 11,Tenure (Mas de 1 año),90.0,1496.0,W19
Live Chat,Delivery,MX,Customer,Courier overcharged me,Agent 71,Supervisor 4,Tenure (De 30 a 90 días),100.0,744.0,W19
Live Chat,Delivery,MX,Customer,Can't choose card as payment method (under antifraud review),Agent 105,Supervisor 6,Tenure (De 6 a 12 Meses),100.0,999.0,W19
Live Chat,Delivery,MX,Customer,order appears as completed but customer haven't receive it - full service,Agent 150,Supervisor 6,Tenure (De 30 a 90 días),100.0,724.0,W19
Live Chat,Delivery,MX,Customer,payment methods available,Agent 151,Supervisor 1,Tenure (De 30 a 90 días),100.0,192.0,W19
Live Chat,Delivery,MX,Customer,other business line,Agent 29,Supervisor 9,Tenure (De 6 a 12 Meses),100.0,1285.0,W19
Live Chat,Delivery,CO,Customer,After sales user fraud (under anti fraud review),Agent 126,Supervisor 19,Tenure (De 30 a 90 días),100.0,868.0,W19
Live Chat,Delivery,MX,Customer,Inedible order,Agent 92,Supervisor 3,Tenure (De 30 a 90 días),100.0,285.0,W19
Live Chat,Delivery,CR,Customer,apply coupon to pay an order(Non-AF),Agent 152,Supervisor 11,Tenure (Mas de 1 año),100.0,395.0,W19
Live Chat,Delivery,MX,Customer,didi pay balance & top up,Agent 110,Supervisor 3,Tenure (De 30 a 90 días),100.0,562.0,W19
Live Chat,Delivery,MX,Customer,other business line,Agent 101,Supervisor 8,Tenure (De 30 a 90 días),100.0,842.0,W19
Live Chat,Delivery,MX,Customer,food poisoning,Agent 153,Supervisor 12,Tenure (Mas de 1 año),100.0,1966.0,W19
Live Chat,Delivery,MX,Customer,order status & delays,Agent 139,Supervisor 3,Tenure (De 30 a 90 días),100.0,103.0,W19
Live Chat,Delivery,MX,Customer,delivery verification code,Agent 154,Supervisor 7,Tenure (De 30 a 90 días),0.0,801.0,W19
Live Chat,Delivery,MX,Customer,referral coupon information,Agent 155,Supervisor 20,New hire,100.0,944.0,W19
Live Chat,Delivery,CO,Customer,After sales user fraud (under anti fraud review),Agent 156,Supervisor 13,Tenure (De 6 a 12 Meses),100.0,1509.0,W19
Live Chat,Delivery,MX,Customer,Online payment failure (under antifraud review),Agent 140,Supervisor 20,New hire,100.0,1672.0,W19
Live Chat,Delivery,CO,Customer,User disagrees with cancellation charge/debt,Agent 38,Supervisor 11,Tenure (Mas de 1 año),100.0,897.0,W19
Live Chat,Delivery,MX,Customer,Online payment failure (under antifraud review),Agent 70,Supervisor 7,Tenure (De 6 a 12 Meses),100.0,1090.0,W19
Live Chat,Delivery,MX,Customer,Incomplete order,Agent 124,Supervisor 4,Tenure (De 30 a 90 días),100.0,1733.0,W19
Live Chat,Delivery,CO,Customer,After sales user fraud (under anti fraud review),Agent 157,Supervisor 8,New hire,100.0,1176.0,W19
Live Chat,Delivery,MX,Customer,didi pay balance & top up,Agent 147,Supervisor 7,Tenure (De 6 a 12 Meses),100.0,2016.0,W19
Live Chat,Delivery,MX,Customer,Can't choose card as payment method (under antifraud review),Agent 80,Supervisor 3,Tenure (De 30 a 90 días),100.0,546.0,W19
Live Chat,Delivery,MX,Customer,Inedible order,Agent 64,Supervisor 1,Tenure (De 30 a 90 días),100.0,737.0,W19
Live Chat,Delivery,MX,Customer,order appears as completed but customer haven't receive it - full service,Agent 101,Supervisor 8,Tenure (De 30 a 90 días),100.0,1376.0,W19
Live Chat,Delivery,CO,Customer,store registration,Agent 158,Supervisor 16,Tenure (De 30 a 90 días),0.0,388.0,W19
Live Chat,Delivery,CO,Customer,cannot place cash order (under antifraud review),Agent 106,Supervisor 7,Tenure (De 3 a 6 Meses),100.0,676.0,W19
Live Chat,Delivery,CR,Customer,order status & delays,Agent 127,Supervisor 9,Tenure (De 3 a 6 Meses),100.0,1043.0,W19
Live Chat,Delivery,MX,Customer,placing an order information,Agent 97,Supervisor 16,Tenure (De 30 a 90 días),100.0,1885.0,W19
Live Chat,Delivery,MX,Customer,order appears as completed but customer haven't receive it - full service,Agent 40,Supervisor 1,Tenure (De 6 a 12 Meses),90.0,681.0,W19
Live Chat,Delivery,CO,Customer,order appears as completed but customer haven't receive it - full service,Agent 159,Supervisor 20,New hire,90.0,1497.0,W19
Live Chat,Delivery,MX,Customer,order status & delays,Agent 160,Supervisor 8,Tenure (De 30 a 90 días),100.0,1364.0,W19
Live Chat,Delivery,MX,Customer,order status & delays,Agent 121,Supervisor 3,Tenure (De 30 a 90 días),100.0,394.0,W19
Live Chat,Delivery,CO,Customer,modify payment method,Agent 133,Supervisor 13,Tenure (De 30 a 90 días),100.0,744.0,W19
Live Chat,Delivery,MX,Customer,order status & delays,Agent 161,Supervisor 13,Tenure (De 3 a 6 Meses),100.0,2048.0,W19
Live Chat,Delivery,MX,Customer,Can't choose card as payment method (under antifraud review),Agent 162,Supervisor 8,New hire,100.0,463.0,W19
Live Chat,Delivery,MX,Customer,Inedible order,Agent 110,Supervisor 3,Tenure (De 30 a 90 días),100.0,1152.0,W19
Live Chat,Delivery,MX,Customer,invalid contact,Agent 163,Supervisor 9,Tenure (De 3 a 6 Meses),100.0,41.0,W19
Live Chat,Delivery,MX,Customer,order status & delays,Agent 164,Supervisor 4,Tenure (De 30 a 90 días),100.0,1127.0,W19
Live Chat,Delivery,CO,Customer,modify order products,Agent 165,Supervisor 20,New hire,100.0,588.0,W19
Live Chat,Delivery,MX,Customer,verification fee information,Agent 3,Supervisor 3,Tenure (De 3 a 6 Meses),100.0,897.0,W19
Live Chat,Delivery,MX,Customer,Account Stolen (under antifraud review),Agent 76,Supervisor 4,Tenure (De 30 a 90 días),100.0,868.0,W19
Live Chat,Delivery,MX,Customer,Issues while paying to courier,Agent 60,Supervisor 19,Tenure (De 30 a 90 días),100.0,324.0,W19
Live Chat,Delivery,CO,Customer,cancel the order,Agent 165,Supervisor 20,New hire,0.0,814.0,W19
Live Chat,Delivery,MX,Customer,membership program renewal charge,Agent 110,Supervisor 3,Tenure (De 30 a 90 días),100.0,163.0,W19
Live Chat,Delivery,MX,Customer,delivery verification code,Agent 166,Supervisor 11,Tenure (Mas de 1 año),100.0,1297.0,W19
Live Chat,Delivery,MX,Customer,Can't choose card as payment method (under antifraud review),Agent 24,Supervisor 3,Tenure (De 3 a 6 Meses),100.0,646.0,W19
Live Chat,Delivery,MX,Customer,Issues while paying to courier,Agent 68,Supervisor 3,Tenure (De 30 a 90 días),100.0,757.0,W19
Live Chat,Delivery,MX,Customer,order status & delays,Agent 167,Supervisor 8,Tenure (De 30 a 90 días),100.0,1538.0,W19
Live Chat,Delivery,CO,Customer,settle a pending offline payment,Agent 151,Supervisor 1,Tenure (De 30 a 90 días),100.0,1496.0,W19
Live Chat,Delivery,MX,Customer,membership program renewal charge,Agent 136,Supervisor 6,Tenure (De 3 a 6 Meses),100.0,180.0,W19
Live Chat,Delivery,CO,Customer,modify order products,Agent 168,Supervisor 4,Tenure (De 30 a 90 días),100.0,493.0,W19
Live Chat,Delivery,CO,Customer,Can't choose card as payment method (under antifraud review),Agent 169,Supervisor 4,Tenure (De 30 a 90 días),100.0,583.0,W19
Live Chat,Delivery,MX,Customer,Incomplete order,Agent 66,Supervisor 4,Tenure (De 30 a 90 días),100.0,1253.0,W19
Live Chat,Delivery,CR,Customer,Damaged order,Agent 13,Supervisor 10,Tenure (De 30 a 90 días),100.0,547.0,W19
Live Chat,Delivery,MX,Customer,store promotions doubts,Agent 156,Supervisor 13,Tenure (De 6 a 12 Meses),100.0,777.0,W19
Live Chat,Delivery,CO,Customer,After sales user fraud (under anti fraud review),Agent 170,Supervisor 6,Tenure (De 6 a 12 Meses),100.0,726.0,W19
Live Chat,Delivery,MX,Customer,Can't choose card as payment method (under antifraud review),Agent 104,Supervisor 13,Tenure (De 3 a 6 Meses),100.0,635.0,W19
Live Chat,Delivery,MX,Customer,Can't choose card as payment method (under antifraud review),Agent 114,Supervisor 3,Tenure (De 3 a 6 Meses),100.0,4.0,W19
Live Chat,Delivery,MX,Customer,Courier overcharged me,Agent 139,Supervisor 3,Tenure (De 30 a 90 días),100.0,910.0,W19
Live Chat,Delivery,CO,Customer,apply coupon to pay an order(Non-AF),Agent 171,Supervisor 20,New hire,100.0,1623.0,W19
Live Chat,Delivery,CO,Customer,After sales user fraud (under anti fraud review),Agent 107,Supervisor 1,Tenure (De 30 a 90 días),100.0,654.0,W19
Live Chat,Delivery,MX,Customer,Can't choose card as payment method (under antifraud review),Agent 172,Supervisor 4,Tenure (De 30 a 90 días),100.0,817.0,W19
Live Chat,Delivery,MX,Customer,Issues while paying to courier,Agent 173,Supervisor 1,Tenure (De 30 a 90 días),100.0,76.0,W19
Live Chat,Delivery,MX,Customer,didi pay balance & top up,Agent 174,Supervisor 13,Tenure (De 6 a 12 Meses),100.0,1071.0,W19
Live Chat,Delivery,CO,Customer,Issues while paying to courier,Agent 123,Supervisor 16,Tenure (De 30 a 90 días),100.0,16.0,W19
Live Chat,Delivery,PE,Customer,Damaged order,Agent 175,Supervisor 3,Tenure (Mas de 1 año),100.0,1238.0,W19
Live Chat,Delivery,MX,Customer,modify order products,Agent 176,Supervisor 23,Tenure (Mas de 1 año),100.0,146.0,W19
Live Chat,Delivery,CO,Customer,membership program renewal charge,Agent 81,Supervisor 7,Tenure (De 30 a 90 días),100.0,962.0,W19
Live Chat,Delivery,MX,Customer,modify payment method,Agent 177,Supervisor 20,New hire,100.0,527.0,W19
Live Chat,Delivery,MX,Customer,Courier overcharged me,Agent 174,Supervisor 13,Tenure (De 6 a 12 Meses),100.0,216.0,W19
Live Chat,Delivery,MX,Customer,membership program benefits,Agent 118,Supervisor 1,Tenure (De 30 a 90 días),100.0,1286.0,W19
Live Chat,Delivery,CO,Customer,payment methods available,Agent 178,Supervisor 4,Tenure (De 30 a 90 días),100.0,496.0,W19
Live Chat,Delivery,CR,Customer,Bank Card Stolen (under antifraud review),Agent 179,Supervisor 15,Tenure (De 6 a 12 Meses),100.0,1869.0,W19
Live Chat,Delivery,CR,Customer,payment methods available,Agent 180,Supervisor 9,Tenure (De 30 a 90 días),100.0,513.0,W19
Live Chat,Delivery,MX,Customer,modify phone number,Agent 181,Supervisor 15,Tenure (De 30 a 90 días),100.0,724.0,W19
Live Chat,Delivery,MX,Customer,rate another user,Agent 182,Supervisor 6,Tenure (De 3 a 6 Meses),100.0,1415.0,W19
Live Chat,Delivery,MX,Customer,cancel the order,Agent 139,Supervisor 3,Tenure (De 30 a 90 días),100.0,45.0,W19
Live Chat,Delivery,MX,Customer,membership program benefits,Agent 104,Supervisor 13,Tenure (De 3 a 6 Meses),100.0,919.0,W19
Live Chat,Delivery,CO,Customer,membership program renewal charge,Agent 96,Supervisor 6,Tenure (De 3 a 6 Meses),100.0,3070.0,W19
Live Chat,Delivery,MX,Customer,wrong order,Agent 111,Supervisor 3,Tenure (De 6 a 12 Meses),100.0,721.0,W19
Live Chat,Delivery,CO,Customer,Inedible order,Agent 183,Supervisor 3,Tenure (De 6 a 12 Meses),100.0,445.0,W19
Live Chat,Delivery,MX,Customer,User disagrees with cancellation charge/debt,Agent 184,Supervisor 11,Tenure (Mas de 1 año),100.0,367.0,W19
Live Chat,Delivery,MX,Customer,modify order products,Agent 66,Supervisor 4,Tenure (De 30 a 90 días),90.0,677.0,W19
Live Chat,Delivery,MX,Customer,modify phone number,Agent 79,Supervisor 4,Tenure (De 30 a 90 días),100.0,698.0,W19
Live Chat,Delivery,MX,Customer,order status & delays,Agent 114,Supervisor 3,Tenure (De 3 a 6 Meses),100.0,614.0,W19
Live Chat,Delivery,MX,Customer,Courier overcharged me,Agent 93,Supervisor 8,New hire,100.0,463.0,W19
Live Chat,Delivery,CO,Customer,Issues while paying to courier,Agent 173,Supervisor 1,Tenure (De 30 a 90 días),100.0,10.0,W19
Live Chat,Delivery,MX,Customer,membership program renewal charge,Agent 179,Supervisor 15,Tenure (De 6 a 12 Meses),100.0,593.0,W19
Live Chat,Delivery,MX,Customer,order status & delays,Agent 69,Supervisor 21,Tenure (De 30 a 90 días),100.0,1001.0,W19
Live Chat,Delivery,MX,Customer,didi pay balance & top up,Agent 185,Supervisor 14,Tenure (De 30 a 90 días),100.0,6.0,W19
Live Chat,Delivery,MX,Customer,Damaged order,Agent 26,Supervisor 13,Tenure (De 6 a 12 Meses),100.0,1817.0,W19
Live Chat,Delivery,MX,Customer,didi pay balance & top up,Agent 60,Supervisor 19,Tenure (De 30 a 90 días),100.0,1015.0,W19
Live Chat,Delivery,MX,Customer,didi pay balance & top up,Agent 170,Supervisor 6,Tenure (De 6 a 12 Meses),100.0,534.0,W19
Live Chat,Delivery,MX,Customer,User disagrees with cancellation charge/debt,Agent 186,Supervisor 20,New hire,100.0,390.0,W19
Live Chat,Delivery,MX,Customer,stalking,Agent 187,Supervisor 20,New hire,90.0,1648.0,W19
Live Chat,Delivery,CO,Customer,Driver or store request to cancel,Agent 188,Supervisor 24,Tenure (Mas de 1 año),100.0,953.0,W19
Live Chat,Delivery,MX,Customer,order appears as completed but customer haven't receive it - full service,Agent 82,Supervisor 11,Tenure (Mas de 1 año),90.0,288.0,W19
Live Chat,Delivery,MX,Customer,order status & delays,Agent 189,Supervisor 20,New hire,100.0,5.0,W19
Live Chat,Delivery,MX,Customer,membership program renewal charge,Agent 190,Supervisor 8,New hire,0.0,1607.0,W19
